"meta.src_ip.keyword: Descending","meta.dst_ip.keyword: Descending","start: Descending","end: Descending","file_size_MB: Descending","percent_retrans: Descending","values.tcp_rtt_min: Descending","values.tcp_rtt_max: Descending","values.tcp_rtt_std: Descending","Max throughput_Mbps"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:08:55.000","December 18th 2017, 14:09:36.000","1,856.84","0.002","0.001","39.445","0.609","354.8"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:08:55.000","December 18th 2017, 14:09:36.000","1,781.9","0.002","0.001","39.852","0.834","340.5"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:30.000","5,079.89","0.002","0.001","39.843","0.433","381.3"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:30.000","5,060.74","0.002","0.001","39.274","0.512","379.8"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:30.000","5,045.77","0.002","0.001","39.966","0.549","379.7"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:30.000","5,036.46","0.003","0.001","39.841","0.535",379
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:30.000","5,032.5","0.003","0.005","39.896","0.592","378.7"
"dtn01.nersc.gov","dtn07.nersc.gov","December 18th 2017, 14:09:43.000","December 18th 2017, 14:11:33.000","4,899.13","0.002","0.001","39.881","0.418","357.7"
"128.55.205.28","222.195.83.82","July 21st 2017, 06:18:52.000","July 21st 2017, 06:26:47.000","639.4","0.002","190.122","377.712","1.093","10.8"
"128.55.205.28","222.195.83.82","July 13th 2017, 23:59:59.000","July 14th 2017, 00:04:25.000","356.13","0.001","190.191","241.425","0.505","10.7"
"128.55.205.28","222.195.83.82","July 14th 2017, 11:56:09.000","July 14th 2017, 12:25:22.000","2,338.66","0.049","190.115","572.684","4.186","10.7"
"128.55.205.28","222.195.83.82","July 14th 2017, 00:39:29.000","July 14th 2017, 00:43:58.000","356.13","0.072","190.19","371.586","1.535","10.6"
"128.55.205.28","222.195.83.82","July 14th 2017, 10:55:47.000","July 14th 2017, 11:25:15.000","2,338.66","0.086","190.104","391.768","3.123","10.6"
"128.55.205.28","222.195.74.142","July 25th 2017, 00:28:37.000","July 25th 2017, 00:42:39.000","1,137.03","0.001","189.945","410.25","4.014","10.8"
"128.55.205.28","222.195.74.142","July 25th 2017, 00:30:39.000","July 25th 2017, 00:44:41.000","1,137.03","0.001","189.901","241.49","4.315","10.8"
"128.55.205.28","222.195.74.142","July 25th 2017, 00:44:32.000","July 25th 2017, 00:50:23.000","475.2",0,"189.964","205.644","0.223","10.8"
"128.55.205.28","222.195.74.142","July 25th 2017, 00:45:16.000","July 25th 2017, 00:49:48.000","367.38",0,"189.945","211.723","0.293","10.8"
"128.55.205.28","222.195.74.142","July 25th 2017, 00:55:42.000","July 25th 2017, 00:58:52.000","255.83","0.001","189.94","215.57","0.393","10.8"
"128.55.205.28","202.141.176.9","December 15th 2017, 09:55:32.000","December 15th 2017, 10:01:17.000","5,569.78","1.392","193.392","782.244","52.162","129.2"
"128.55.205.28","202.141.176.9","December 15th 2017, 09:49:24.000","December 15th 2017, 09:54:46.000","3,690.48","1.641","193.206","1,377.059","43.028","91.7"
"128.55.205.28","202.141.176.9","July 22nd 2017, 00:53:37.000","July 22nd 2017, 00:56:46.000","202.32","0.048","230.565","449.493","1.492","8.6"
"128.55.205.28","202.141.176.9","July 22nd 2017, 00:58:59.000","July 22nd 2017, 01:01:56.000","191.31","0.021","226.382","250.782","2.177","8.6"
"128.55.205.28","202.141.176.9","July 22nd 2017, 00:50:27.000","July 22nd 2017, 00:53:35.000","197.6","0.03","226.556","503.77","6.672","8.4"
"128.55.205.28","198.128.204.183","July 19th 2017, 16:40:44.000","July 19th 2017, 17:02:42.000","6,299.68","0.022","18.802","446.638","32.041","38.2"
"128.55.205.28","198.128.204.183","July 19th 2017, 16:04:02.000","July 19th 2017, 16:44:43.000","6,263.21","0.671","11.082","1,206.233","116.089","20.5"
"128.55.205.28","198.128.204.183","July 19th 2017, 15:52:23.000","July 19th 2017, 16:40:04.000","5,749.4","0.815","4.79","2,001.457","103.604","16.1"
"128.55.205.28","198.128.204.183","July 19th 2017, 15:53:38.000","July 19th 2017, 16:03:18.000","908.98","1.248","17.694","825.32","92.851","12.5"
"128.55.205.28","198.128.204.183","July 19th 2017, 15:35:35.000","July 19th 2017, 15:50:10.000","1,074.26","0.525","4.405","751.926","120.893","9.8"
"128.55.205.28","198.128.203.30","July 24th 2017, 14:45:58.000","July 24th 2017, 15:02:25.000","6,342.36","1.284","7.805","450.684","33.705","51.4"
"128.55.205.28","192.12.68.20","December 29th 2017, 18:48:35.000","December 29th 2017, 19:06:14.000","45,065.82","0.142","71.123","148.697","6.434","340.3"
"128.55.205.28","192.12.68.20","December 29th 2017, 18:48:35.000","December 29th 2017, 19:06:14.000","44,604.219","0.23","71.129","144.939","6.563","336.9"
"128.55.205.28","192.12.68.20","December 29th 2017, 18:48:35.000","December 29th 2017, 19:06:14.000","27,840.619","0.618","71.125","159.074","7.478","210.3"
"128.55.205.28","192.12.68.20","December 29th 2017, 18:48:35.000","December 29th 2017, 19:06:14.000","25,913.801","0.585","71.12","157.495","7.931","195.7"
"128.55.205.28","184.73.189.163","November 22nd 2017, 09:06:07.000","November 22nd 2017, 09:15:28.000","262.73",0,"63.105","108.617","2.044","3.8"
"128.55.205.28","171.67.92.80","July 24th 2017, 23:45:23.000","July 25th 2017, 00:22:43.000","32,883.539","0.456","2.144","46.723","6.006","117.4"
"128.55.205.28","169.229.2.12","November 22nd 2017, 07:05:37.000","November 22nd 2017, 07:05:39.000","137.77",0,"7.174","16.855","1.76","477.1"
"128.55.205.28","169.229.2.12","November 22nd 2017, 07:23:09.000","November 22nd 2017, 07:23:15.000","254.23",0,"7.088","17.155","1.391","386.7"
"128.55.205.28","169.229.2.12","November 22nd 2017, 07:23:23.000","November 22nd 2017, 07:23:29.000","269.2",0,"7.281","15.953","1.293",372
"128.55.205.28","169.229.2.12","November 22nd 2017, 10:01:26.000","November 22nd 2017, 10:01:29.000","137.56",0,"4.119","9.444","1.2","366.8"
"128.55.205.28","169.229.2.12","November 22nd 2017, 07:32:10.000","November 22nd 2017, 07:34:38.000","4,831.05",0,"7.102","18.942","2.094","260.8"
"128.55.205.28","140.251.36.43","July 10th 2017, 14:22:20.000","July 10th 2017, 14:22:43.000","218.14","0.014","69.55","114.093","4.163","76.3"
"128.55.205.28","140.251.36.43","July 10th 2017, 14:21:43.000","July 10th 2017, 14:22:12.000","226.61","0.138","69.525","137.206","2.124","64.2"
"128.55.205.28","140.251.36.43","July 18th 2017, 10:03:36.000","July 18th 2017, 10:04:09.000","223.43","0.112","69.5","78.618","0.384","54.5"
"128.55.205.28","140.251.36.43","July 10th 2017, 14:21:06.000","July 10th 2017, 14:21:40.000","228.73","0.081","69.506","101.621","0.769","53.1"
"128.55.205.28","140.251.36.43","July 17th 2017, 12:46:59.000","July 17th 2017, 12:47:38.000","229.07","0.119","69.498","124.339","1.395","46.1"
"128.55.205.28","140.221.96.57","December 5th 2017, 13:32:39.000","December 5th 2017, 13:32:43.000","104.86",0,"47.635","87.001","5.692",233
"128.55.205.28","140.221.96.57","December 5th 2017, 13:32:39.000","December 5th 2017, 13:32:43.000","100.66",0,"47.559","50.488","0.625","221.2"
"128.55.205.28","140.221.96.51","July 19th 2017, 14:44:34.000","July 19th 2017, 14:45:01.000","109.05",0,"47.654","100.573","7.306",33
"128.55.205.28","140.221.68.96","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:53.000","1,056.14","0.535","47.663","87.952","6.74","396.7"
"128.55.205.28","140.221.68.96","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:53.000","988.81","0.311","47.623","105.51","7.692","371.9"
"128.55.205.28","140.221.68.96","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:53.000","887.66","0.467","47.646","102.444","6.826","333.9"
"128.55.205.28","140.221.68.96","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:53.000","880.24","0.339","47.733","101.515","6.677","331.1"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:40:26.000","December 8th 2017, 13:40:29.000","230.42","0.004","47.718","87.558","3.758","640.1"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:40:26.000","December 8th 2017, 13:40:29.000","130.2",0,"47.734","87.383","4.016","360.4"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:45:39.000","December 8th 2017, 13:45:44.000","298.37",0,"47.702","87.63","3.438","518.9"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:45:39.000","December 8th 2017, 13:45:44.000","105.83",0,"47.638","87.306","3.707","184.1"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:35:10.000","December 8th 2017, 13:35:16.000","317.86","0.003","47.703","87.725","3.01",431
"128.55.205.28","140.221.68.95","December 8th 2017, 13:35:10.000","December 8th 2017, 13:35:16.000","239.44",0,"47.667","87.044","3.061","326.9"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:04:37.000","December 8th 2017, 13:04:49.000","512.78","0.002","47.721","99.52","8.017","325.1"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:04:37.000","December 8th 2017, 13:04:49.000","230.55",0,"47.699","123.627","8.052","145.8"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:04:37.000","December 8th 2017, 13:04:49.000","151.83",0,"47.767","123.987","7.277","96.2"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:04:37.000","December 8th 2017, 13:04:49.000","146.13",0,"47.853","123.994","7.17","92.6"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:56:15.000","December 8th 2017, 13:56:18.000","137.66",0,"47.612","58.421","3.56","317.4"
"128.55.205.28","140.221.68.95","December 8th 2017, 13:56:15.000","December 8th 2017, 13:56:18.000","124.63",0,"47.636","87.513","4.191","287.3"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:05:26.000","December 8th 2017, 13:05:29.000","283.91","0.003","47.66","87.525","5.973","822.9"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:05:26.000","December 8th 2017, 13:05:29.000","262.05",0,"47.623","91.864","7.342","767.9"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:05:26.000","December 8th 2017, 13:05:29.000","191.52",0,"47.626","98.572","11.759","561.2"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:05:26.000","December 8th 2017, 13:05:29.000","170.48",0,"47.647","103.951","12.547","499.6"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:40:26.000","December 8th 2017, 13:40:29.000","184.41",0,"47.71","87.395","5.154","512.3"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:48:52.000","December 21st 2017, 17:48:58.000","318.68","0.003","47.6","87.786","3.611",427
"128.55.205.28","140.221.68.94","December 21st 2017, 17:48:52.000","December 21st 2017, 17:48:58.000","310.21","0.003","47.64","87.589","3.374","419.9"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:48:52.000","December 21st 2017, 17:48:58.000","230.69",0,"47.732","87.299","4.311","312.3"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:48:52.000","December 21st 2017, 17:48:58.000","230.6",0,"47.671","86.97","3.889","312.2"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:52:28.000","December 21st 2017, 17:52:40.000","426.6",0,"47.653","88.916","2.417","288.2"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:52:28.000","December 21st 2017, 17:52:40.000","426.96",0,"47.703","88.962","2.102","286.8"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:52:28.000","December 21st 2017, 17:52:40.000","405.32","0.002","47.664","88.991","3.175","273.9"
"128.55.205.28","140.221.68.94","December 21st 2017, 17:52:28.000","December 21st 2017, 17:52:40.000","403.6","0.002","47.735","98.171","3.753","272.7"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:45:39.000","December 8th 2017, 13:45:44.000","166.96",0,"47.675","86.842","6.171","287.9"
"128.55.205.28","140.221.68.94","December 8th 2017, 13:45:39.000","December 8th 2017, 13:45:44.000","143.91",0,"47.636","87.301","5.834","248.7"
"128.55.205.28","140.221.68.93","December 8th 2017, 13:50:56.000","December 8th 2017, 13:51:00.000","219.02",0,"47.629","87.662","4.349","492.2"
"128.55.205.28","140.221.68.93","December 8th 2017, 13:50:56.000","December 8th 2017, 13:51:00.000","171.92",0,"47.676","58.528","3.259","390.7"
"128.55.205.28","140.221.68.93","December 8th 2017, 14:06:51.000","December 8th 2017, 14:06:54.000","185.51","0.005","47.623","87.296","3.444","430.2"
"128.55.205.28","140.221.68.93","December 8th 2017, 14:01:31.000","December 8th 2017, 14:01:36.000","214.26",0,"47.618","87.356","5.669",415
"128.55.205.28","140.221.68.93","December 8th 2017, 14:01:31.000","December 8th 2017, 14:01:36.000","124.7",0,"47.7","87.023","4.904","239.8"
"128.55.205.28","140.221.68.93","December 8th 2017, 13:10:21.000","December 8th 2017, 13:10:30.000","500.35","0.002","47.679","62.43","3.165","405.1"
"128.55.205.28","140.221.68.93","December 8th 2017, 13:10:21.000","December 8th 2017, 13:10:30.000","205.36",0,"47.674","86.936","4.328",167
"128.55.205.28","140.221.68.93","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:44.000","616.23",0,"47.575","87.691","3.19","398.2"
"128.55.205.28","140.221.68.93","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:44.000","471.98","0.002","47.637","88.433","3.532",304
"128.55.205.28","140.221.68.93","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:44.000","440.24","0.002","47.621","86.977","3.31","284.5"
"128.55.205.28","140.221.68.93","December 21st 2017, 17:47:32.000","December 21st 2017, 17:47:44.000","419.35",0,"47.637","86.943","3.676",271
"128.55.205.28","140.221.68.92","December 8th 2017, 13:08:00.000","December 8th 2017, 13:08:04.000","525.2",0,"47.709","87.672","5.371","1,151.1"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:08:00.000","December 8th 2017, 13:08:04.000","477.53",0,"47.616","87.588","6.262","1,049.5"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:08:00.000","December 8th 2017, 13:08:04.000","434.81",0,"47.727","87.122","7.479","958.3"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:08:00.000","December 8th 2017, 13:08:04.000","424.63","0.002","47.633","88.063","6.752","933.2"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:08:02.000","December 8th 2017, 13:08:04.000","164.15",0,"47.803","89.073","3.826","573.5"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:56:15.000","December 8th 2017, 13:56:18.000","233.05",0,"47.633","87.405","3.784","535.8"
"128.55.205.28","140.221.68.92","December 8th 2017, 13:56:15.000","December 8th 2017, 13:56:18.000","168.4",0,"47.659","87.423","4.142","390.5"
"128.55.205.28","140.221.68.92","December 8th 2017, 14:01:31.000","December 8th 2017, 14:01:36.000","182.13",0,"47.713","87.5","4.271",358
"128.55.205.28","140.221.68.92","December 21st 2017, 17:55:49.000","December 21st 2017, 17:56:26.000","1,369.31","0.001","47.631","96.926","4.593","292.8"
"128.55.205.28","140.221.68.92","December 21st 2017, 17:55:49.000","December 21st 2017, 17:56:26.000","1,365.55","0.001","47.668","101.887","4.197",292
"128.55.205.28","140.221.68.92","December 21st 2017, 17:55:49.000","December 21st 2017, 17:56:26.000","1,349.68","0.001","47.693","89.184","4.082","288.6"
"128.55.205.28","140.221.68.92","December 21st 2017, 17:55:49.000","December 21st 2017, 17:56:26.000","1,350.4",0,"47.679","99.295","4.128","288.5"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:41:45.000","December 21st 2017, 17:44:08.000","5,640.89","0.001","47.681","100.98","3.6","313.5"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:41:45.000","December 21st 2017, 17:44:08.000","5,570.82",0,"47.689","97.086","3.586","309.6"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:41:45.000","December 21st 2017, 17:44:08.000","5,442.71","0.001","47.627","94.974","3.45","302.5"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:46.000","December 21st 2017, 17:40:26.000","3,835.21",0,"47.714","106.159","3.951","305.6"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:46.000","December 21st 2017, 17:40:26.000","3,827.39","0.001","47.676","104.992","3.847",305
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:46.000","December 21st 2017, 17:40:26.000","3,733.36","0.005","47.642","105.705","4.551","297.5"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:46.000","December 21st 2017, 17:40:26.000","3,665.17",0,"47.65","104.906","5.425","291.9"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:41:44.000","December 21st 2017, 17:44:08.000","5,356.95","0.001","47.645","91.18","2.906","297.7"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:26.000","December 21st 2017, 17:38:38.000","411.04",0,"47.639","87.989","3.951","281.8"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:26.000","December 21st 2017, 17:38:38.000","407.96",0,"47.66","87.56","4.56","281.1"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:26.000","December 21st 2017, 17:38:38.000","378.49","0.002","47.685","89.47","4.552","260.8"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:38:26.000","December 21st 2017, 17:38:38.000","367.76",0,"47.672","87.498","5.436","253.4"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:44:24.000","December 21st 2017, 17:44:32.000","255.27",0,"47.629","87.001","5.284","279.8"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:44:24.000","December 21st 2017, 17:44:32.000","251.05",0,"47.695","87.105","3.497","271.8"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:44:24.000","December 21st 2017, 17:44:32.000","217.37",0,"47.683","98.148","4.799","236.9"
"128.55.205.28","140.221.68.91","December 21st 2017, 17:44:24.000","December 21st 2017, 17:44:32.000","213.05",0,"47.695","89.973","4.314","234.8"
"128.55.205.28","140.221.68.90","November 24th 2017, 01:21:35.000","November 24th 2017, 01:33:06.000","202,459.406","0.001","47.625","87.392","4.53","2,342.4"
"128.55.205.28","140.221.68.90","November 27th 2017, 13:51:39.000","November 27th 2017, 13:54:39.000","49,483.328","0.001","47.627","90.999","8.041","2,200.6"
"128.55.205.28","140.221.68.90","November 24th 2017, 22:40:32.000","November 24th 2017, 22:40:35.000","773.46",0,"47.683","49.051","0.299","2,171.1"
"128.55.205.28","140.221.68.90","December 1st 2017, 12:40:40.000","December 1st 2017, 12:43:39.000","34,081.98","0.011","47.644","106.949","15.837","1,522.5"
"128.55.205.28","140.221.68.90","November 27th 2017, 08:14:23.000","November 27th 2017, 08:48:42.000","271,024.25","0.003","47.633","216.805","2.513","1,053.1"
"128.55.205.28","140.221.68.89","December 5th 2017, 12:47:09.000","December 5th 2017, 12:50:09.000","58,795.352","0.007","47.686","86.304","2.958","2,613.1"
"128.55.205.28","140.221.68.89","November 27th 2017, 13:32:26.000","November 27th 2017, 13:45:38.000","258,469.844","0.001","47.603","95.149","4.468","2,608.7"
"128.55.205.28","140.221.68.89","December 1st 2017, 12:40:40.000","December 1st 2017, 12:43:39.000","57,277.59","0.001","47.656","87.648","2.667","2,560.5"
"128.55.205.28","140.221.68.89","December 5th 2017, 11:45:09.000","December 5th 2017, 11:48:09.000","48,390.852","0.001","47.698","87.623","8.96","2,151.4"
"128.55.205.28","140.221.68.89","December 1st 2017, 11:23:40.000","December 1st 2017, 11:57:26.000","279,530.719","0.001","47.607","98.324","6.895","1,103.6"
"128.55.205.28","140.221.68.88","November 24th 2017, 13:16:39.000","November 24th 2017, 13:26:16.000","196,859.078","0.001","47.605","89.299","0.909","2,729.3"
"128.55.205.28","140.221.68.88","November 27th 2017, 13:51:38.000","November 27th 2017, 13:54:39.000","38,223.27","0.001","47.647","81.173","7.18","1,691.9"
"128.55.205.28","140.221.68.88","November 27th 2017, 08:14:23.000","November 27th 2017, 08:47:30.000","272,150.844","0.001","47.62","96.051","3.956","1,096"
